"name","assignment","length","begin","end","species","species.score","type","type.support","subtype","subtype.support"
"China|Hangzhou|MH110597||Dengue_2|WG|External|2017-09-15|2017.70410958904","2II",10176,97,10272,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110598||Dengue_2|WG|External|2017-09-15|2017.70410958904","2II",10176,97,10272,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110599||Dengue_2|WG|External|2017-09-15|2017.70410958904","2II",10176,97,10272,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110600||Dengue_2|WG|External|2017-09-15|2017.70410958904","2II",10176,97,10272,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110601||Dengue_2|WG|External|2017-09-15|2017.70410958904","2II",10176,97,10272,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110602||Dengue_2|WG|External|2017-09-15|2017.70410958904","2II",10176,97,10272,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110603||Dengue_2|WG|External|2017-08-15|2017.61917808219","2II",10176,97,10272,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110604||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110605||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110606||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110607||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110608||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110609||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110610||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110611||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110612||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110613||Dengue_2|E|External|2017-08-15|2017.61917808219","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110614||Dengue_2|E|External|2017-08-15|2017.61917808219","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110615||Dengue_2|E|External|2017-08-15|2017.61917808219","Unassigned",1485,937,2421,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"China|Hangzhou|MH110616||Dengue_2|E|External|2017-08-15|2017.61917808219","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110617||Dengue_2|E|External|2017-08-15|2017.61917808219","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110618||Dengue_2|E|External|2017-08-15|2017.61917808219","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110619||Dengue_2|E|External|2017-08-15|2017.61917808219","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110620||Dengue_2|E|External|2017-08-15|2017.61917808219","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110621||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110622||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110623||Dengue_2|E|External|2017-09-15|2017.70410958904","Unassigned",1485,937,2421,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"China|Hangzhou|MH110624||Dengue_2|E|External|2017-09-15|2017.70410958904","Unassigned",1485,937,2421,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"China|Hangzhou|MH110625||Dengue_2|E|External|2017-09-15|2017.70410958904","Unassigned",1485,937,2421,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"China|Hangzhou|MH110626||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110627||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110628||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110629||Dengue_2|E|External|2017-09-15|2017.70410958904","Unassigned",1485,937,2421,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"China|Hangzhou|MH110630||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110631||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110632||Dengue_2|E|External|2017-09-15|2017.70410958904","Unassigned",1485,937,2421,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"China|Hangzhou|MH110633||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110634||Dengue_2|E|External|2017-08-15|2017.61917808219","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110635||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110636||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110637||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110638||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110639||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110640||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110641||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110642||Dengue_2|E|External|2017-09-15|2017.70410958904","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110643||Dengue_2|E|External|2017-08-15|2017.61917808219","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110644||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110645||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110646||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110647||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110648||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110649||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110650||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110651||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110652||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110653||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110654||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110655||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110656||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110657||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110658||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110659||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110660||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110661||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110662||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110663||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110664||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110665||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110666||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110667||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110668||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110669||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110670||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110671||Dengue_2|E|External|2017-06-15|2017.45205479452","Unassigned",1485,937,2421,"Dengue virus type 2",NA,"Related to but not part of DENV-2 Genotype II - Cosmopolitan",NA,NA,NA
"China|Hangzhou|MH110672||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110673||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110674||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110675||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110676||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110677||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110678||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110679||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110680||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110681||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110682||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110683||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110684||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110685||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110686||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110687||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110688||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110689||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110690||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110691||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110692||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110693||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110694||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110695||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110696||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110697||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110698||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110699||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110700||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110701||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110702||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110703||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110704||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110705||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110706||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110707||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110708||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110709||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110710||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110711||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110712||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110713||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110714||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110715||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110716||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110717||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110718||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
"China|Hangzhou|MH110719||Dengue_2|E|External|2017-06-15|2017.45205479452","2II",1485,937,2421,"Dengue virus type 2",NA,"DENV-2 Genotype II - Cosmopolitan",100,NA,NA
